2026-08-31 20:55:54,730 INFO pyjab init jab
2026-08-31 20:55:54,753 INFO pyjab init jab success
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,364,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,388,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,412,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,436,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,460,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,484,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,508,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,532,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,556,246,24 | action=False
18 | text             | Apellido y Nombre | Apellido y Nombre | 130,580,246,24 | action=False
18 | push button      | ... | ... | 380,244,24,24 | action=True
18 | push button      | ... | ... | 380,268,24,24 | action=True
18 | push button      | ... | ... | 380,292,24,24 | action=True
18 | push button      | ... | ... | 380,316,24,24 | action=True
18 | push button      | ... | ... | 380,340,24,24 | action=True
18 | push button      | ... | ... | 380,364,24,24 | action=True
18 | push button      | ... | ... | 380,388,24,24 | action=True
18 | push button      | ... | ... | 380,412,24,24 | action=True
18 | push button      | ... | ... | 380,436,24,24 | action=True
18 | push button      | ... | ... | 380,460,24,24 | action=True
18 | push button      | ... | ... | 380,484,24,24 | action=True
18 | push button      | ... | ... | 380,508,24,24 | action=True
18 | push button      | ... | ... | 380,532,24,24 | action=True
18 | push button      | ... | ... | 380,556,24,24 | action=True
18 | push button      | ... | ... | 380,580,24,24 | action=True
18 | text             | Estructura | Estructura | 407,244,196,24 | action=False
18 | text             | Estructura | Estructura | 407,268,196,24 | action=False
18 | text             | Estructura | Estructura | 407,292,196,24 | action=False
18 | text             | Estructura | Estructura | 407,316,196,24 | action=False
18 | text             | Estructura | Estructura | 407,340,196,24 | action=False
18 | text             | Estructura | Estructura | 407,364,196,24 | action=False
18 | text             | Estructura | Estructura | 407,388,196,24 | action=False
18 | text             | Estructura | Estructura | 407,412,196,24 | action=False
18 | text             | Estructura | Estructura | 407,436,196,24 | action=False
18 | text             | Estructura | Estructura | 407,460,196,24 | action=False
18 | text             | Estructura | Estructura | 407,484,196,24 | action=False
18 | text             | Estructura | Estructura | 407,508,196,24 | action=False
18 | text             | Estructura | Estructura | 407,532,196,24 | action=False
18 | text             | Estructura | Estructura | 407,556,196,24 | action=False
18 | text             | Estructura | Estructura | 407,580,196,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,244,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,268,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,292,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,316,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,340,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,364,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,388,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,412,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,436,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,460,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,484,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,508,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,532,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,556,137,24 | action=False
18 | text             | Licencia / Permiso | Licencia / Permiso | 607,580,137,24 | action=False
18 | push button      | ... | ... | 747,244,24,24 | action=True
18 | push button      | ... | ... | 747,268,24,24 | action=True
18 | push button      | ... | ... | 747,292,24,24 | action=True
18 | push button      | ... | ... | 747,316,24,24 | action=True
18 | push button      | ... | ... | 747,340,24,24 | action=True
18 | push button      | ... | ... | 747,364,24,24 | action=True
18 | push button      | ... | ... | 747,388,24,24 | action=True
18 | push button      | ... | ... | 747,412,24,24 | action=True
18 | push button      | ... | ... | 747,436,24,24 | action=True
18 | push button      | ... | ... | 747,460,24,24 | action=True
18 | push button      | ... | ... | 747,484,24,24 | action=True
18 | push button      | ... | ... | 747,508,24,24 | action=True
18 | push button      | ... | ... | 747,532,24,24 | action=True
18 | push button      | ... | ... | 747,556,24,24 | action=True
18 | push button      | ... | ... | 747,580,24,24 | action=True
18 | text             | Año | Año | 772,244,47,24 | action=False
18 | text             | Año | Año | 772,268,47,24 | action=False
18 | text             | Año | Año | 772,292,47,24 | action=False
18 | text             | Año | Año | 772,316,47,24 | action=False
18 | text             | Año | Año | 772,340,47,24 | action=False
18 | text             | Año | Año | 772,364,47,24 | action=False
18 | text             | Año | Año | 772,388,47,24 | action=False
18 | text             | Año | Año | 772,412,47,24 | action=False
18 | text             | Año | Año | 772,436,47,24 | action=False
18 | text             | Año | Año | 772,460,47,24 | action=False
18 | text             | Año | Año | 772,484,47,24 | action=False
18 | text             | Año | Año | 772,508,47,24 | action=False
18 | text             | Año | Año | 772,532,47,24 | action=False
18 | text             | Año | Año | 772,556,47,24 | action=False
18 | text             | Año | Año | 772,580,47,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,244,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,268,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,292,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,316,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,340,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,364,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,388,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,412,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,436,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,460,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,484,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,508,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,532,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,556,52,24 | action=False
18 | text             | C. Días
x Ley | C. Días
x Ley | 824,580,52,24 | action=False
18 | panel            |  |  | 891,244,13,24 | action=False
18 | panel            |  |  | 891,268,13,24 | action=False
18 | panel            |  |  | 891,292,13,24 | action=False
18 | panel            |  |  | 891,316,13,24 | action=False
18 | panel            |  |  | 891,340,13,24 | action=False
18 | panel            |  |  | 891,364,13,24 | action=False
18 | panel            |  |  | 891,388,13,24 | action=False
18 | panel            |  |  | 891,412,13,24 | action=False
18 | panel            |  |  | 891,436,13,24 | action=False
18 | panel            |  |  | 891,460,13,24 | action=False
18 | panel            |  |  | 891,484,13,24 | action=False
18 | panel            |  |  | 891,508,13,24 | action=False
18 | panel            |  |  | 891,532,13,24 | action=False
18 | panel            |  |  | 891,556,13,24 | action=False
18 | panel            |  |  | 891,580,13,24 | action=False
18 | push button      | IMPRIMIR | IMPRIMIR | 764,636,134,30 | action=True
18 | text             |  |  | 4,1301,1,3 | action=False
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,246,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,270,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,294,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,318,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,342,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,366,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,390,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,414,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,438,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,462,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,486,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,510,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,534,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,558,13,20 | action=True
19 | check box        | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | Sólo se puede PASAR si no tomó ninguna licencia posterior del mismo tipo | 891,582,13,20 | action=True
